# Spherical harmonic expansion of the M2 tidal magnetic signal
# Estimated on 29-Jan-2019 21:58:56          
# If used, please refer to the Grayver and Olsen, GRL, 2019                                 
# Phase given with respect to the Greenwich meridian                          
# First data line: N_max T (in hours)                                         
# Subsequent data lines: degree n   order m   a_n^m/b_n^m   c_n^m/d_n^m       
# where m >= 0 correspond to the cosine time dependent terms a_n^m resp c_n^m,
# and m < 0 correspond to the sine time dependent terms b_n^m resp d_n^m.     
   28  12.4206                                                                
   26   -20     0.002510     0.003847
   26    21    -0.000244     0.002025
   26   -21     0.001500     0.005640
   26    22    -0.002561     0.001099
   26   -22     0.002512     0.001934
   26    23     0.000610     0.001101
   26   -23     0.001680    -0.001375
   26    24    -0.001161     0.000658
   26   -24     0.000419     0.000158
   26    25    -0.000549     0.002962
   26   -25     0.001540     0.002698
   26    26     0.002754     0.000729
   26   -26    -0.000357    -0.003236
   27     0    -0.000772    -0.000438
   27     1    -0.001810    -0.002218
   27    -1     0.000195     0.001588
   27     2     0.001592    -0.002818
   27    -2    -0.000399     0.000129
   27     3     0.001088    -0.000186
   27    -3    -0.000758    -0.003226
   27     4     0.001537    -0.001085
   27    -4    -0.001808     0.000343
   27     5    -0.001252     0.000368
   27    -5     0.000137     0.003433
   27     6     0.000304     0.000499
   27    -6     0.001995    -0.000834
   27     7     0.002567     0.000046
   27    -7    -0.003068    -0.000970
   27     8    -0.001702     0.002223
   27    -8    -0.000694     0.000207
   27     9    -0.000577     0.001877
